	lines	label
8211	上天保佑我俩永无灾悔！	ZSH
1311	正好打十二点；你去睡吧，茀朗昔司谷。	SDY
2264	除了我自己的意志，谁也拦不了；至于讲办法，我将运用得那么好，要一分功夫十分效。	SDY
13641	也不是女人。	ZSH
3410	鬼魂上。	ZSH
2482	出自君王的有一个殷切的誓愿，说既然英王是他的忠心的臣属，既然彼此相敬爱如棕榈之葱茏，既然和平神该常戴瑞麦的头环，介在双方的爱慕间像一枚逗点，还有好许多这一类沉重的“既然”，故此，一待这旨意被目见而心知，不容再稍加考虑，任凭少或多，他应将两个下书人登时给处决，连忏悔的时间也不给。	SDY
1983	在说到下毒的时候？	SDY
607	我演过久理斯·恺撒；我在天王大殿里被杀；勃鲁塔斯杀了我。	BZL
14731	[向哈姆雷特旁白]	ZSH
884	队长上帝保佑你，先生。〔下。	BZL
1934	像女人的爱情。	SDY
866	对，哈姆雷特。	BZL
180	这可是向来的风俗？	BZL
1333	好吧，我们坐下来，让我听一下剖那陀怎么说。	SDY
1987	亲爱的殿下，请允许我说句话。	SDY
8111	每一种恼人的飞来横逆，	ZSH
1184	殿下不是不知道莱阿替斯有什么特长——	BZL
1588	第一景	SDY
11561	出来变了妇人。	ZSH
14201	好花是应当散在美人身上的；永别了！[散花]	ZSH
2005	在您就寝以前，她想要跟您在她椒房里谈话。	SDY
1943	要是她毁了誓怎么样！	SDY
328	噢，你就讲出来吧！我正想听听。	BZL
941	对他的好朋友，我要这样子拥抱；我不惜学舍身来哺养小雏的塘鹅，拿血来喂他们。	BZL
1166	[再促奥思立克戴上帽子］不必拘礼了。	BZL
9100	你来得很准时。	ZSH
977	莱阿替斯，你可以听我读一读。走吧。〔使者下。〔读信〕陛下在上，我已经光身回到陛下的国土上来了。明日请允许前来拜谒，面求鸿恩，赐禀我突然而离奇的回国原由。——哈姆雷特。什么意思呢？另外人也都回来了？难道是骗局，没有这么一回事？	BZL
13651	不是男人，也不是女人，那么谁葬在这里面？	ZSH
2113	你放心，若是说话时要用气息，气息是生命的呼吸，我已经没生命去吐露你对我说的话了。	SDY
12	耗子也没有动一动。	BZL
1897	你扮演什么？	SDY
1203	[鞠躬]我向殿下推许我的忠诚。	BZL
4601	我想，殿下，要是人类不能使您发生兴趣，那么那班戏子们恐怕要来自讨一场没趣了；我们在路上追上他们，他们是要到这儿来向您献技的。	ZSH
7921	有谁能解答这一个哑谜，	ZSH
151	别替我担心！波乐纽斯上。我耽搁太久了。父亲可又来了。两次的祝福正好是双重的吉利；双喜临门才叫我第二次告别。	BZL
14410	是的，正像我在他生前看见的那样，乌黑的胡须里略有几根变成白色。	ZSH
1791	我听你对我讲过的一段台词，可从没见演过；要是演过，至多只一次；因为那出戏，我记得，不能叫大众喜爱；对于一般人它是不讨好的鱼子酱：可是它——我认为，还有在这些事上比我的识别能力比较高明的人也认为——它是出绝好的戏，场景安排得很妥帖，而且编写得又和平中正，又巧妙。我记得，有个人说过它行句间没加上香料使内容可口，文词里也没有叫作者犯矫揉造作的地方；说这是个优良的做法[有益心性而且可爱，比细巧精雅要纯正自然得多了]，那里边有一段台词我最爱：那是意尼阿斯对丹姹叙述的那段；特别是他说到泊拉谟被杀的那段：你要是还记得，打这一行开始：就在这里，就在这里；“乱发的辟勒斯，像赫坎尼亚之虎，”——不是这样：是打“辟勒斯”开始的：“乱发蓬松的辟勒斯，披着黑盔甲，跟他的杀意一般黑，当他偃卧着，躲在那凶险的木马里，好似黑夜，如今却把这可怕的黑甲涂上了更增煞气的纹章；他从头到脚，现在是一片火赤；骇人地涂遍了成百上千家父母子女的鲜血，且又给火炽的街道焙干烤硬，熊熊的大火发出酷烈可恨的凶光，照见他们之被杀：暴威跟火焰，烘得他浑身上下是凝固的血泊，两眼如红晶，魔鬼似的辟勒斯寻找着泊拉谟老王。”你在这里接下去。	SDY
688	看得很清楚，殿下。	BZL
87	啊，但愿这太太结实的肉体（众下，仅留哈姆雷特。融了，解了，化成了一片露水；但愿天经地义并没有一条严禁自杀的戒律！上帝啊！上帝啊！我觉得人世间醉生梦死的一套是多么无聊，乏味，无一是处！呔！呔！这是个荒废的花园，一天天零落；生性芜秽的蔓草全把它占据了。居然有这等事情！才死了两个月！不，还不到两个月。这样好一位国王，比起这一位简直是海庇亮比萨徒；对我的母亲又这样恩爱，简直不容许天风吹痛了她的脸庞。上天下地！定要我记住吗？当日啊，她依他傍他，仿佛是越尝滋味越开了胃口；然而，还不出一个月——我简直不敢想！脆弱啊，你的名字就叫女人！——短短一个月，她象泪人儿一样纷我父亲送葬去穿的鞋子还一点都没有穿旧呢，哎呀，你看她，（无知的畜生也还会哀痛得久一点呢！）她居然就同我的叔父结婚了；我这个叔父可绝不象他的哥哥，正如我不象赫勾列啊！还不出一个月，不等她假仁假义的眼泪干了，不等她热辣的眼睛消去了红肿，她就结婚了。赶急得真是作孽啊，这样轻捷的钻进了乱他的衾被！	BZL
1421	殿下，在我们警卫的那座高坛上。	SDY
2517	我不敢承认那个，否则我会想要跟他的优长比竞一下了；可是，要明白知道旁人，先得要知道自己。	SDY
197	他胡思乱想，变得什么也不顾了。	BZL
1096	你说亚历山大在地下也会是这副模样吗？	BZL
2069	没有，我发誓，并未；你是王后，你丈夫的兄弟的妻子；你也是——我但愿你不是！——我的母亲。	SDY
3111	很好，老爷。	ZSH
1264	怎样了，莱阿替斯？	BZL
613	小姐，我可以躺在你的膝盖中间吗？	BZL
1536	凶杀？	SDY
6861	喂，霍拉旭！	ZSH
1499	求众位天使和神差护佑我们！不管你是个善鬼还是个邪魔，带来天上的祥氛，或地狱的煞气，不问你存心恶毒，或用意仁慈，既然以这样可交谈的形态到来，我对你要说话：我叫你哈姆雷特，君上，父亲；丹麦王，啊，回答我！莫使我不耐困惑而爆炸；告诉我为什么你那按教规下葬的骸骨，在棺内挣破了尸衣而出；为什么那坟墓，我们眼见你安葬在里边，张开了它那沉重的大理石巨颚，又把你吐了出来。是什么意思，你这具尸体，重新全身披亮甲，又复到这月光明灭中徘徊，使黑夜吓人；使我们，造化的玩物，心神震颤得有如那瑟瑟的摇旌，缭乱着魂梦所不敢沾的荒沧怪想？你说，为什么？因什么？我们该怎样？	SDY
23110	杀人是重大的罪恶；可是这一件谋杀的惨案，更是骇人听闻而逆天害理的罪行。	ZSH
2329	我和他相当熟悉；他在全法国当真是帽上的扣针，算得是国宝。	SDY
1917	啊，上帝在上，我只是个替你演唱滑稽舞曲的。一个人该做些什么，只除了寻欢作乐？你瞧，我母亲看来多高兴，我父亲死了还不到两个钟头呢？	SDY
1266	王后怎样了？	BZL
1729	一个梦本身便不过是个影子。	SDY
15100	我想我听见了他们的声音。喂，站住！你是谁？	ZSH
15351	　斯、哈姆雷特二人手使相握]	ZSH
2301	现在你该已明察，得确认我无辜，而且应将我放在你心头当朋友，既然你已经听说过，耳聪又心明，那把你高贵的父亲杀害的凶手也要我的命。	SDY
11161	最好有什么人跟她谈谈，因为也许她会在愚妄的脑筋里散布一些危险的猜测。	ZSH
648	[旁白]苦黄连，苦黄连！	BZL
12261	满头黄发乱纷纷，	ZSH
8541	给我点起火把来！去！	ZSH
1960	您赛如哑剧的说明人，殿下。	SDY
1703	[罗撰克兰兹与吉尔腾司登上。	SDY
5910	要不要用我的戟刺它？	ZSH
1236	一下。	BZL
1261	不行，再来！	BZL
26110	啊，对了，你说得有理；所以，我们还是不必多说废话，大家握握手分开了吧。你们可以去照你们自己的意思干你们自己的事——因为各人都有各人的意思和各人的事——至于我自己，那么我对你们说，我是要祈祷去的。	ZSH
10681	唉！唉！	ZSH
2194	[哈姆雷特、罗撰克兰兹、吉尔腾司登等人上。	SDY
809	要我怎么样？	BZL
10471	我不懂您的话，殿下。	ZSH
11211	越小心越容易流露鬼胎。	ZSH
6711	请你念这段剧词的时候，要照我刚才读给你听的那样子，一个字一个字打舌头上很轻快地吐出来；要是你也像多数的伶人们一样，只会拉开了喉咙嘶叫，那么我宁愿叫那宣布告示的公差念我这几行词句。也不要老是把你的手在空中这么摇挥；一切动作都要温文，因为就是在洪水暴风一样的感情激发之中，你也必须取得一种节制，免得流于过火。啊！我顶不愿意听见一个披着满头假发的家伙在台上乱嚷乱叫，把一段感情片片撕碎，让那些只爱热闹的下层观众听了出神，他们中间的大部分除了欣赏一些莫名其妙的哑剧和喧嚣以外，什么都不懂。我可以把这种家伙抓起来抽一顿鞭子，因为他把妥玛刚特形容过分，希律王的凶暴也要对她甘拜下风	ZSH
6211	他也不肯虚心接受我们的探问；当我们想要从他嘴里知道他自己的一些真相的时候，他总是用假作痴呆的神气回避不答。	ZSH
5061	不，下面不是这样的。	ZSH
1985	[罗撰克兰兹与吉尔腾司登上。	SDY
372	对了，先生；世道如此，要找个老实人，一万个人当中才好容易挑得出那么一个。	BZL
2244	[又一近侍上。	SDY
6911	不，不要以为我在恭维你；你除了你的善良的精神以外，身无长物，我恭维了你又有什么好处呢？为什么要向穷人恭维？不，让蜜糖一样的嘴唇吮舐愚妄的荣华，在有利可图的所在屈下他们生财有道的膝盖来吧。听着，自从我能够辨别是非，察择贤愚以后，你就是我灵魂里选中的一个人，因为你虽然经历一切的颠沛，却不曾受到一点伤害，命运的虐待和恩宠，你都是受之泰然；能够把感情和理智调整得那么适当，命运不能把他玩弄于股掌之间，那样的人是有福的。给我一个不为感情所奴役的人，我愿意把他珍藏在我的心坎，我的灵魂的深处，正像我对你一样。这些话现在也不必多说了。今晚我们要在国王面前演一出戏，其中有一场的情节跟我告诉过你的我的父亲的死状颇相仿佛；当那幕戏正在串演的时候，我要请你集中你的全副精神，注视我的叔父，要是他在听到了那一段剧词以后，他的隐藏的罪恶还是不露出一丝痕迹来，那么我们所看见的那个鬼魂一定是个恶魔，我的幻想也就像铁匠的砧石那样漆黑一团了。留心看好他；我也要把我的眼睛看定他的脸上；过后我们再把各人观察的结果综合起来，给他下一个判断。	ZSH
1418	上帝舍仁慈，让我听。	SDY
746	谢谢你，贤卿。	BZL
615	我是说，把头枕在你的膝盖上面。	BZL
1751	不，当真，不如从前了。	SDY
28	得了，不会出现的。	BZL
2167	“在吃晚饭”？哪里？	SDY
1626	他说些什么？	SDY
8410	嗯，母亲，这是一件很普通的事情。	ZSH
3621	多谈些实际，少弄些玄虚。	ZSH
12661	我是要使你自己心里得到平安。要是他现在中途而返，不预备再作这样的航行，那么我已经想好了一个计策，怂恿他去做一件事情，一定可以叫他自投罗网；而且他死了以后，谁也不能讲一句闲话，即使他的母亲也不能觉察我们的诡计，只好认为是一件意外的灾祸。	ZSH
383	走进我的坟墓去？	BZL
343	这是哈姆雷特写给她的吗？	BZL
785	噢，别说了！这些话刺进我耳朵简直象尖刀啊；别说了，好哈姆雷特！	BZL
3531	我想主要的原因还是他父亲的死和我们过于迅速的结婚。	ZSH
1793	“他马上找到，见他砍不倒希腊人；他那柄古剑，不由他臂腕做主，不听从指挥，劈下去便提不起来：匹敌不相称，辟勒斯斫向泊拉谟；暴怒中失击；可是他凶刀这一斫带来的风使虚弱的老人倒下。没感觉的王宫仿佛感觉到这一斫，喷火的殿顶弯腰到地基上，用哗喇一声倒塌攥住了辟勒斯的耳朵；看！他的剑本来正在向叫人崇敬的泊拉谟白头上砍下，忽而像在空中给粘住：这样，像画里的暴君，辟勒斯站着，好似在意志和行动之间两不偏，一无动作。但正如我们常见到，在风暴之前，天上是一片沉寂，云层没动静，狂风悄不言，大地在下边死一般地喑默，顷刻间霹雳一声把天空震裂，辟勒斯在住手以后，激发的复仇心促使他重新动作；独眼巨人们当年挥运的大铁锤，替战神煅铸万世坚刚的盔甲，虽手下无情，也不敌辟勒斯此时奋血染的青霜直劈泊拉谟。去你的，命运神，你这娼妇！众天神，求你们众位一体夺去她的权力；砸烂她那轮子上的轮辐和辋輮，把那轮中心的圆毂扔下天山去，直落到群魔居处！”	SDY
